from_stop_id,to_stop_id,transfer_type,min_transfer_time
7443467,7443467,3,
7443468,7443468,3,
7443469,7443469,3,
7443471,7443471,3,
7443472,7443472,3,
7443473,7443473,3,
7443474,7443474,3,
7443475,7443475,3,
7443476,7443476,3,
7443477,7443477,3,
7443478,7443478,3,
7443479,7443479,3,
7443480,7443480,3,
7443482,7443482,3,
7443486,7443486,3,
7443487,7443487,3,
7443488,7443488,3,
7443489,7443489,3,
7443491,7443491,3,
7443493,7443493,3,
7443494,7443494,3,
7443495,7443495,3,
7443496,7443496,3,
7443498,7443498,3,
7443499,7443499,3,
7443500,7443500,3,
7443501,7443501,3,
7443502,7443502,3,
7443503,7443503,3,
7443508,7443508,3,
7443509,7443509,3,
7443510,7443510,3,
7443511,7443511,3,
7443514,7443514,3,
7443515,7443515,3,
7443516,7443516,3,
7443518,7443518,3,
7443519,7443519,3,
7443520,7443520,3,
7443521,7443521,3,
7443524,7443524,3,
7443525,7443525,3,
7443527,7443527,3,
7443529,7443529,3,
7443531,7443531,3,
7443535,7443535,3,
7443537,7443537,3,
7443539,7443539,3,
7443540,7443540,3,
7443541,7443541,3,
7443543,7443543,3,
7443544,7443544,3,
7443546,7443546,3,
7443547,7443547,3,
7443548,7443548,3,
7443549,7443549,3,
7443550,7443550,3,
7443551,7443551,3,
7443552,7443552,3,
7443554,7443554,3,
7443555,7443555,3,
7443556,7443556,3,
7443557,7443557,3,
7443559,7443559,3,
7443560,7443560,3,
7443563,7443563,3,
7443565,7443565,3,
7443566,7443566,3,
7443568,7443568,3,
7443569,7443569,3,
7443572,7443572,3,
7443573,7443573,3,
7443575,7443575,3,
7443576,7443576,3,
7443577,7443577,3,
7443580,7443580,3,
7443582,7443582,3,
7443583,7443583,3,
7443584,7443584,3,
7443585,7443585,3,
7443586,7443586,3,
7443587,7443587,3,
7443588,7443588,3,
7443590,7443590,3,
7443592,7443592,3,
7443593,7443593,3,
7443597,7443597,3,
7443598,7443598,3,
7443599,7443599,3,
7443600,7443600,3,
7443603,7443603,3,
7443604,7443604,3,
7443608,7443608,3,
7443609,7443609,3,
7443610,7443610,3,
7443618,7443618,3,
7443626,7443626,3,
7443628,7443628,3,
7443629,7443629,3,
7443632,7443632,3,
7443634,7443634,3,
7443636,7443636,3,
7443638,7443638,3,
7443642,7443642,3,
7443643,7443643,3,
7443644,7443644,3,
7443647,7443647,3,
7443648,7443648,2,300
7443649,7443649,3,
7443650,7443650,3,
7443651,7443651,3,
7443652,7443652,3,
7443653,7443653,3,
7443654,7443654,3,
7443656,7443656,3,
7443657,7443657,3,
7443661,7443661,3,
7443662,7443662,3,
7443663,7443663,3,
7443664,7443664,3,
7443668,7443668,2,300
7443669,7443669,3,
7443674,7443674,3,
7443675,7443675,3,
7443676,7443676,3,
7443678,7443678,3,
7443679,7443679,3,
7443680,7443680,3,
7443681,7443681,3,
7443682,7443682,3,
7443684,7443684,3,
7443685,7443685,3,
7443686,7443686,3,
7443687,7443687,3,
7443688,7443688,3,
7443689,7443689,3,
7443690,7443690,3,
7443691,7443691,3,
7443692,7443692,3,
7443693,7443693,3,
7443697,7443697,3,
7443700,7443700,3,
7443701,7443701,3,
7443702,7443702,3,
7443710,7443710,3,
7443711,7443711,3,
7443712,7443712,3,
7443713,7443713,3,
7443714,7443714,3,
7443715,7443715,3,
7443716,7443716,3,
7443717,7443717,3,
7443732,7443732,3,
7443733,7443733,3,
7443734,7443734,3,
7443735,7443735,3,
7443736,7443736,3,
7443737,7443737,3,
7443738,7443738,3,
7443739,7443739,3,
7443740,7443740,3,
7443741,7443741,3,
7443743,7443743,3,
7443744,7443744,3,
7443745,7443745,3,
7443751,7443751,3,
7443755,7443755,3,
7443756,7443756,3,
7443757,7443757,3,
7443758,7443758,3,
7443759,7443759,3,
7443760,7443760,3,
7443764,7443764,3,
7443765,7443765,3,
7443766,7443766,3,
7443767,7443767,3,
7443768,7443768,3,
7443769,7443769,3,
7443770,7443770,3,
7443771,7443771,3,
7443772,7443772,3,
7443773,7443773,3,
7443774,7443774,3,
7443775,7443775,3,
7443776,7443776,3,
7443777,7443777,3,
7443778,7443778,3,
7443779,7443779,3,
7443780,7443780,3,
7443781,7443781,3,
7443782,7443782,3,
7443783,7443783,3,
7443784,7443784,3,
7443785,7443785,3,
7443786,7443786,3,
7443787,7443787,3,
7443788,7443788,3,
7443789,7443789,3,
7443790,7443790,3,
7443791,7443791,3,
7443792,7443792,3,
7443793,7443793,3,
7443794,7443794,3,
7443795,7443795,3,
7443796,7443796,3,
7443797,7443797,3,
7443798,7443798,3,
7443799,7443799,3,
7443800,7443800,3,
7443801,7443801,3,
7443802,7443802,3,
7443803,7443803,3,
7443804,7443804,3,
7443805,7443805,3,
7443806,7443806,3,
7443807,7443807,3,
7443809,7443809,3,
7443810,7443810,3,
7443811,7443811,3,
7443812,7443812,3,
7443821,7443821,3,
7443823,7443823,3,
7443825,7443825,3,
7443826,7443826,3,
7443827,7443827,3,
7443828,7443828,3,
7443829,7443829,3,
7443830,7443830,3,
7443831,7443831,3,
7443832,7443832,3,
7443833,7443833,3,
7443834,7443834,3,
7443835,7443835,3,
7443836,7443836,3,
7443837,7443837,3,
7443841,7443841,3,
7443842,7443842,3,
7443843,7443843,3,
7443844,7443844,3,
7443845,7443845,3,
7443846,7443846,3,
7443847,7443847,3,
7443848,7443848,3,
7443849,7443849,3,
7443850,7443850,3,
7443851,7443851,3,
7443852,7443852,3,
7443853,7443853,3,
7443854,7443854,3,
7443855,7443855,3,
7443856,7443856,3,
7443857,7443857,3,
7443858,7443858,3,
7443859,7443859,3,
7443860,7443860,3,
7443861,7443861,3,
7443862,7443862,3,
7443863,7443863,3,
7443864,7443864,3,
7443865,7443865,3,
7443866,7443866,3,
7443867,7443867,3,
7443868,7443868,3,
7443869,7443869,3,
7443870,7443870,3,
7443871,7443871,3,
7443872,7443872,3,
7443890,7443890,3,
7443891,7443891,3,
7443893,7443893,3,
7443895,7443895,3,
7443898,7443898,3,
7443899,7443899,3,
7443900,7443900,3,
7443901,7443901,3,
7443902,7443902,3,
7443903,7443903,3,
7443904,7443904,3,
7443905,7443905,3,
7443906,7443906,3,
7443908,7443908,3,
7443910,7443910,3,
7443911,7443911,3,
7443912,7443912,3,
7443913,7443913,3,
7443914,7443914,3,
7443915,7443915,3,
7443916,7443916,3,
7443917,7443917,3,
7443918,7443918,3,
7443919,7443919,3,
7443920,7443920,3,
7443921,7443921,3,
7443925,7443925,3,
7443930,7443930,3,
7443933,7443933,3,
7443941,7443941,3,
7443942,7443942,3,
7443943,7443943,3,
7443944,7443944,3,
7443945,7443945,3,
7443946,7443946,3,
7443947,7443947,3,
7443948,7443948,3,
7443949,7443949,3,
7443950,7443950,3,
7443951,7443951,3,
7443952,7443952,3,
7443954,7443954,3,
7443955,7443955,3,
7443956,7443956,3,
7443957,7443957,3,
7443959,7443959,3,
7443960,7443960,3,
7443961,7443961,3,
7443969,7443969,3,
7443970,7443970,3,
7443971,7443971,3,
7443972,7443972,2,
7443973,7443973,3,
7443974,7443974,3,
7443975,7443975,3,
7443976,7443976,3,
7443977,7443977,3,
7443978,7443978,3,
7443979,7443979,3,
7443980,7443980,3,
7443981,7443981,3,
7443982,7443982,3,
7443983,7443983,3,
7443984,7443984,3,
7443985,7443985,3,
7443987,7443987,3,
7443988,7443988,3,
7443989,7443989,3,
7443990,7443990,3,
7443991,7443991,3,
7443992,7443992,3,
7443993,7443993,3,
7443994,7443994,3,
7443995,7443995,3,
7443996,7443996,3,
7443997,7443997,3,
7443998,7443998,3,
7443999,7443999,3,
7444000,7444000,3,
7444001,7444001,3,
7444002,7444002,3,
7444003,7444003,3,
7444005,7444005,3,
7444006,7444006,3,
7444007,7444007,3,
7444008,7444008,2,
7444009,7444009,3,
7444010,7444010,3,
7444011,7444011,3,
7444012,7444012,3,
7444013,7444013,2,
7444014,7444014,2,
7444015,7444015,2,
7444016,7444016,3,
7444017,7444017,3,
7444018,7444018,3,
7444019,7444019,3,
7444020,7444020,3,
7444021,7444021,3,
7444022,7444022,3,
7444023,7444023,3,
7444024,7444024,3,
7444025,7444025,3,
7444026,7444026,3,
7444027,7444027,3,
7444028,7444028,3,
7444029,7444029,3,
7444030,7444030,3,
7444031,7444031,3,
7444032,7444032,3,
7444033,7444033,3,
7444034,7444034,3,
7444035,7444035,3,
7444036,7444036,3,
7444037,7444037,3,
7444038,7444038,3,
7444039,7444039,3,
7444040,7444040,3,
7444041,7444041,3,
7444042,7444042,3,
7444044,7444044,3,
7444045,7444045,3,
7444046,7444046,3,
7444047,7444047,3,
7444048,7444048,3,
7444049,7444049,3,
7444052,7444052,3,
7444054,7444054,3,
7444055,7444055,3,
7444056,7444056,3,
7444057,7444057,3,
7444058,7444058,3,
7444059,7444059,3,
7444060,7444060,3,
7444061,7444061,3,
7444062,7444062,3,
7444063,7444063,3,
7444064,7444064,3,
7444065,7444065,3,
7444066,7444066,3,
7444067,7444067,3,
7444068,7444068,3,
7444069,7444069,3,
7444070,7444070,3,
7444071,7444071,3,
7444079,7444079,3,
7444081,7444081,3,
7444082,7444082,3,
7444083,7444083,3,
7444086,7444086,3,
7444087,7444087,3,
7444088,7444088,3,
7444090,7444090,3,
7444091,7444091,3,
7444092,7444092,3,
7444093,7444093,3,
7444094,7444094,3,
7444096,7444096,3,
7444097,7444097,3,
7444099,7444099,2,
7444100,7444100,3,
7444101,7444101,3,
7444103,7444103,3,
7444104,7444104,2,
7444105,7444105,3,
7444106,7444106,3,
7444107,7444107,3,
7444108,7444108,3,
7444109,7444109,3,
7444110,7444110,3,
7444111,7444111,3,
7444113,7444113,3,
7444114,7444114,3,
7444116,7444116,3,
7444117,7444117,3,
7444118,7444118,3,
7444119,7444119,3,
7444120,7444120,3,
7444121,7444121,2,
7444122,7444122,3,
7444123,7444123,3,
7444124,7444124,3,
7444125,7444125,3,
7444126,7444126,3,
7444127,7444127,3,
7444128,7444128,3,
7444129,7444129,3,
7444130,7444130,3,
7444131,7444131,3,
7444132,7444132,3,
7444133,7444133,3,
7444134,7444134,3,
7444135,7444135,3,
7444136,7444136,3,
7444139,7444139,3,
7444140,7444140,3,
7444141,7444141,3,
7444148,7444148,3,
7444151,7444151,3,
7444152,7444152,3,
7444153,7444153,3,
7444154,7444154,3,
7444155,7444155,3,
7444156,7444156,3,
7444158,7444158,3,
7444159,7444159,3,
7444160,7444160,3,
7444161,7444161,3,
7444162,7444162,3,
7444163,7444163,3,
7444164,7444164,3,
7444165,7444165,3,
7444166,7444166,3,
7444167,7444167,3,
7444168,7444168,3,
7444170,7444170,3,
7444171,7444171,3,
7444172,7444172,3,
7444173,7444173,3,
7444174,7444174,3,
7444175,7444175,3,
7444176,7444176,3,
7444177,7444177,3,
7444178,7444178,3,
7444179,7444179,3,
7444180,7444180,3,
7444181,7444181,3,
7444183,7444183,3,
7444184,7444184,3,
7444185,7444185,3,
7444186,7444186,3,
7444187,7444187,3,
7444188,7444188,3,
7444189,7444189,3,
7444190,7444190,2,
7444191,7444191,3,
7444192,7444192,3,
7444193,7444193,3,
7444194,7444194,3,
7444195,7444195,3,
7444196,7444196,3,
7444197,7444197,3,
7444198,7444198,3,
7444199,7444199,3,
7444200,7444200,3,
7444201,7444201,3,
7444203,7444203,3,
7444204,7444204,3,
7444205,7444205,3,
7444206,7444206,3,
7444207,7444207,3,
7444208,7444208,3,
7444209,7444209,3,
7444211,7444211,3,
7444212,7444212,3,
7444213,7444213,3,
7444214,7444214,3,
7444215,7444215,3,
7444216,7444216,3,
7444217,7444217,3,
7444218,7444218,3,
7444219,7444219,3,
7444220,7444220,3,
7444221,7444221,3,
7444222,7444222,3,
7444223,7444223,3,
7444224,7444224,3,
7444225,7444225,3,
7444226,7444226,3,
7444227,7444227,3,
7444228,7444228,3,
7444229,7444229,3,
7444230,7444230,3,
7444231,7444231,3,
7444232,7444232,3,
7444233,7444233,3,
7444234,7444234,3,
7444235,7444235,3,
7444239,7444239,3,
7444240,7444240,3,
7444241,7444241,3,
7444242,7444242,3,
7444243,7444243,3,
7444244,7444244,3,
7444245,7444245,3,
7444246,7444246,3,
7444247,7444247,3,
7444248,7444248,3,
7444249,7444249,3,
7444250,7444250,3,
7444251,7444251,3,
7444252,7444252,3,
7444253,7444253,3,
7444254,7444254,3,
7444255,7444255,3,
7444256,7444256,3,
7444257,7444257,3,
7444259,7444259,3,
7444260,7444260,3,
7444261,7444261,3,
7444262,7444262,3,
7444263,7444263,3,
7444264,7444264,3,
7444265,7444265,3,
7444266,7444266,3,
7444267,7444267,3,
7444268,7444268,3,
7444271,7444271,3,
7444272,7444272,3,
7444273,7444273,3,
7444274,7444274,3,
7444275,7444275,3,
7444276,7444276,3,
7444277,7444277,3,
7444278,7444278,3,
7444279,7444279,3,
7444280,7444280,3,
7444283,7444283,3,
7444285,7444285,3,
7444286,7444286,3,
7444287,7444287,3,
7444288,7444288,3,
7444289,7444289,3,
7444290,7444290,3,
7444291,7444291,3,
7444292,7444292,3,
7444295,7444295,3,
7444296,7444296,3,
7444298,7444298,3,
7444299,7444299,3,
7444300,7444300,3,
7444301,7444301,3,
7444302,7444302,3,
7444303,7444303,3,
7444304,7444304,3,
7444305,7444305,3,
7444306,7444306,3,
7444307,7444307,3,
7444308,7444308,3,
7444309,7444309,3,
7444310,7444310,3,
7444312,7444312,3,
7444313,7444313,3,
7444314,7444314,3,
7444315,7444315,3,
7444316,7444316,3,
7444317,7444317,3,
7444318,7444318,3,
7444319,7444319,3,
7444320,7444320,3,
7444321,7444321,3,
7444322,7444322,3,
7444323,7444323,3,
7444324,7444324,3,
7444325,7444325,3,
7444326,7444326,3,
7444327,7444327,3,
7444328,7444328,3,
7444329,7444329,3,
7444330,7444330,3,
7444331,7444331,3,
7444332,7444332,3,
7444333,7444333,3,
7444334,7444334,3,
7444335,7444335,3,
7444336,7444336,3,
7444337,7444337,3,
7444338,7444338,3,
7444339,7444339,3,
7444345,7444345,3,
7444346,7444346,3,
7444347,7444347,3,
7444348,7444348,3,
7444349,7444349,3,
7444350,7444350,3,
7444351,7444351,3,
7444352,7444352,3,
7444353,7444353,3,
7444356,7444356,3,
7444357,7444357,3,
7444358,7444358,3,
7444359,7444359,3,
7444360,7444360,3,
7444361,7444361,3,
7444362,7444362,3,
7444363,7444363,3,
7444364,7444364,3,
7444365,7444365,3,
7444366,7444366,3,
7444367,7444367,3,
7444368,7444368,3,
7444369,7444369,3,
7444370,7444370,3,
7444371,7444371,3,
7444372,7444372,3,
7444373,7444373,3,
7444374,7444374,3,
7444375,7444375,3,
7444376,7444376,3,
7444377,7444377,3,
7444378,7444378,3,
7444379,7444379,3,
7444380,7444380,3,
7444381,7444381,3,
7444384,7444384,3,
7444385,7444385,3,
7444386,7444386,3,
7444387,7444387,3,
7444388,7444388,3,
7444389,7444389,3,
7444390,7444390,3,
7444394,7444394,3,
7444395,7444395,3,
7444396,7444396,3,
7444397,7444397,3,
7444398,7444398,3,
7444399,7444399,3,
7444401,7444401,3,
7444403,7444403,3,
7444404,7444404,3,
7444405,7444405,3,
7444406,7444406,3,
7444407,7444407,3,
7444409,7444409,3,
7444410,7444410,3,
7444411,7444411,3,
7444412,7444412,3,
7444413,7444413,3,
7444414,7444414,3,
7444415,7444415,3,
7444416,7444416,3,
7444417,7444417,3,
7444418,7444418,3,
7444419,7444419,3,
7444420,7444420,3,
7444421,7444421,3,
7444422,7444422,3,
7444423,7444423,3,
7444424,7444424,3,
7444425,7444425,3,
7444426,7444426,3,
7444427,7444427,3,
7444428,7444428,3,
7444429,7444429,3,
7444430,7444430,3,
7444431,7444431,3,
7444433,7444433,3,
7444434,7444434,3,
7444435,7444435,3,
7444437,7444437,3,
7444438,7444438,3,
7444439,7444439,3,
7444440,7444440,3,
7444441,7444441,3,
7444442,7444442,3,
7444443,7444443,3,
7444444,7444444,3,
7444445,7444445,3,
7444446,7444446,3,
7444447,7444447,3,
7444449,7444449,3,
7444452,7444452,3,
7444453,7444453,3,
7444454,7444454,3,
7444455,7444455,3,
7444456,7444456,3,
7444462,7444462,3,
7444463,7444463,3,
7444464,7444464,3,
7444465,7444465,3,
7444466,7444466,3,
7444467,7444467,3,
7444468,7444468,3,
7444469,7444469,3,
7444471,7444471,3,
7444472,7444472,3,
7444473,7444473,3,
7444474,7444474,3,
7444475,7444475,3,
7444477,7444477,3,
7444478,7444478,3,
7444480,7444480,3,
7444481,7444481,3,
7444482,7444482,3,
7444483,7444483,3,
7444484,7444484,3,
7444485,7444485,3,
7444486,7444486,3,
7444487,7444487,3,
7444488,7444488,3,
7444489,7444489,3,
7444490,7444490,3,
7444492,7444492,3,
7444493,7444493,3,
7444496,7444496,3,
7444497,7444497,3,
7444498,7444498,3,
7444499,7444499,3,
7444500,7444500,3,
7444501,7444501,3,
7444502,7444502,3,
7444503,7444503,3,
7444504,7444504,3,
7444505,7444505,3,
7444506,7444506,3,
7444507,7444507,3,
7444508,7444508,3,
7444509,7444509,3,
7444510,7444510,3,
7444511,7444511,3,
7444512,7444512,3,
7444513,7444513,3,
7444514,7444514,3,
7444515,7444515,3,
7444516,7444516,3,
7444517,7444517,3,
7444520,7444520,3,
7444521,7444521,3,
7444522,7444522,3,
7444523,7444523,3,
7444524,7444524,3,
7444525,7444525,3,
7444526,7444526,3,
7444527,7444527,3,
7444528,7444528,3,
7444529,7444529,3,
7444530,7444530,3,
7444531,7444531,3,
7444532,7444532,3,
7444533,7444533,3,
7444534,7444534,3,
7444535,7444535,3,
7444536,7444536,3,
7444537,7444537,3,
7444539,7444539,3,
7444542,7444542,3,
7444543,7444543,3,
7444544,7444544,3,
7444545,7444545,3,
7444546,7444546,3,
7444547,7444547,3,
7444548,7444548,3,
7444549,7444549,3,
7444550,7444550,3,
7444551,7444551,3,
7444553,7444553,3,
7444554,7444554,3,
7444555,7444555,3,
7444556,7444556,3,
7444558,7444558,3,
7444559,7444559,3,
7444560,7444560,3,
7444561,7444561,3,
7444566,7444566,3,
7444568,7444568,3,
7444569,7444569,3,
7444570,7444570,3,
7444572,7444572,3,
7444573,7444573,3,
7444574,7444574,3,
7444575,7444575,3,
7444576,7444576,3,
7444577,7444577,3,
7444578,7444578,3,
7444579,7444579,3,
7444580,7444580,3,
7444581,7444581,3,
7444582,7444582,3,
7444583,7444583,3,
7444584,7444584,3,
7444585,7444585,2,300
7444588,7444588,3,
7444589,7444589,3,
7444607,7444607,3,
7444609,7444609,3,
7444610,7444610,3,
7444612,7444612,3,
7444613,7444613,3,
7444614,7444614,3,
7444616,7444616,2,300
7444617,7444617,2,300
7444618,7444618,3,
7444619,7444619,3,
7444620,7444620,2,
7444623,7444623,3,
7444624,7444624,3,
7444625,7444625,3,
7444626,7444626,3,
7444627,7444627,3,
7444628,7444628,3,
7444630,7444630,3,
7444632,7444632,3,
7444633,7444633,3,
7444634,7444634,3,
7444635,7444635,3,
7444636,7444636,3,
7444637,7444637,3,
7444638,7444638,3,
7444639,7444639,3,
7444640,7444640,3,
7444641,7444641,3,
7444642,7444642,3,
7444644,7444644,3,
7444645,7444645,3,
7444646,7444646,3,
7444647,7444647,3,
7444648,7444648,3,
7444649,7444649,3,
7444650,7444650,3,
7444651,7444651,2,300
7444652,7444652,3,
7444654,7444654,3,
7444655,7444655,3,
7444656,7444656,3,
7444657,7444657,3,
7444658,7444658,3,
7444659,7444659,3,
7444661,7444661,3,
7444662,7444662,3,
7444665,7444665,3,
7444666,7444666,3,
7444667,7444667,3,
7444668,7444668,3,
7444669,7444669,3,
7444671,7444671,3,
7444674,7444674,3,
7444677,7444677,3,
7444678,7444678,3,
7444692,7444692,3,
7444693,7444693,3,
7444694,7444694,3,
7444695,7444695,3,
7444697,7444697,3,
7444698,7444698,3,
7444701,7444701,3,
7444704,7444704,2,300
7444705,7444705,3,
7444706,7444706,3,
7444709,7444709,3,
7444710,7444710,3,
7444711,7444711,3,
7444713,7444713,3,
7444715,7444715,2,300
7444716,7444716,2,300
7444717,7444717,2,300
7444718,7444718,3,
7444719,7444719,3,
7444720,7444720,3,
7444722,7444722,3,
7444723,7444723,3,
7444724,7444724,3,
7444725,7444725,3,
7444726,7444726,3,
7444727,7444727,3,
7444728,7444728,3,
7444729,7444729,3,
7444730,7444730,3,
7444731,7444731,3,
7444732,7444732,3,
7444733,7444733,3,
7444734,7444734,3,
7444735,7444735,3,
7444736,7444736,3,
7444737,7444737,3,
7444738,7444738,3,
7444740,7444740,3,
7444741,7444741,3,
7444742,7444742,3,
7444746,7444746,3,
7444747,7444747,3,
7444748,7444748,3,
7444749,7444749,3,
7444750,7444750,3,
7444751,7444751,3,
7444752,7444752,3,
7444753,7444753,3,
7444754,7444754,3,
7444755,7444755,3,
7444756,7444756,3,
7444757,7444757,3,
7444758,7444758,3,
7444759,7444759,3,
7444760,7444760,3,
7444761,7444761,3,
7444762,7444762,3,
7444763,7444763,3,
7444765,7444765,3,
7444770,7444770,3,
7444771,7444771,3,
7444773,7444773,3,
7444776,7444776,3,
7444777,7444777,3,
7444778,7444778,3,
7444779,7444779,3,
7444780,7444780,3,
7444781,7444781,3,
7444782,7444782,3,
7444783,7444783,3,
7444784,7444784,3,
7444785,7444785,3,
7444786,7444786,3,
7444787,7444787,3,
7444789,7444789,3,
7444791,7444791,3,
7444792,7444792,3,
7444793,7444793,3,
7444794,7444794,3,
7444795,7444795,3,
7444796,7444796,3,
7444797,7444797,3,
